Entity,Code,Year,GDP.per.capita,Baseline Gini series (GCIP income and van Zanden et al. (2014)),Population,baseline_GCIP_income_vZ_source
Trinidad and Tobago,TTO,1929,4489.88210483377,0.50958666,398000,regional average
Trinidad and Tobago,TTO,1950,5856,0.427435761538462,632000,regional average
Trinidad and Tobago,TTO,1960,9964,0.42608163,841000,GCIP (income) - original
Trinidad and Tobago,TTO,1970,13141,0.42608163,955000,GCIP (income) - original
Trinidad and Tobago,TTO,1980,19734,0.42608163,1091000,GCIP (income) - original
Trinidad and Tobago,TTO,1990,14112,0.41470768,1255000,GCIP (income) - original
Trinidad and Tobago,TTO,2000,19180,0.40005746,1252000,GCIP (income) - original
Trinidad and Tobago,TTO,2005,26652,0.40005746,1237000,GCIP (income) - original
Trinidad and Tobago,TTO,2010,30236,0.40005746,1229000,GCIP (income) - original
Trinidad and Tobago,TTO,2017,28557,0.40005746,1218000,GCIP (income) - original
Tunisia,TUN,1820,685,0.5771468,875000,regional average
Tunisia,TUN,1850,864.193366442872,0.6309967,1044834.76430908,regional average
Tunisia,TUN,1870,1009,0.50372255,1176000,regional average
Tunisia,TUN,1890,1177.75598612061,0.359815542857143,1459142.43130979,regional average
Tunisia,TUN,1910,1374.7365340366,0.4170863,1810456.3221502,regional average
Tunisia,TUN,1929,1556.46680165007,0.43255035,2457373.24286974,regional average
Tunisia,TUN,1950,1777,0.413117133333333,3517000,regional average
Tunisia,TUN,1960,2141,0.50975164,4149000,GCIP (income) - original
Tunisia,TUN,1970,2912,0.50144201,5099000,GCIP (income) - original
Tunisia,TUN,1980,4693,0.61659319,6443000,GCIP (income) - original
Tunisia,TUN,1990,5316,0.58470971,8211000,GCIP (income) - original
Tunisia,TUN,2000,7548,0.5818467,9514000,GCIP (income) - original
Tunisia,TUN,2005,8983,0.57005909,9997000,GCIP (income) - original
Tunisia,TUN,2010,10722,0.56430374,10491000,GCIP (income) - original
Tunisia,TUN,2017,11168,0.56430374,11366000,GCIP (income) - original
Turkey,TUR,1820,974,0.5771468,10074000,van Zanden et al. (2014) - original
Turkey,TUR,1850,1084.47398401377,0.3742893,11072746.5117921,van Zanden et al. (2014) - original
Turkey,TUR,1870,1165,0.5594901,11793000,van Zanden et al. (2014) - original
Turkey,TUR,1890,1299.3031564276,0.310311,13189052.0596141,regional average
Turkey,TUR,1910,1449.08900626843,0.329893933333333,14750368.3737141,regional average
Turkey,TUR,1929,1554,0.5357338,14705000,van Zanden et al. (2014) - original
Turkey,TUR,1950,2079,0.4881083,21122000,van Zanden et al. (2014) - original
Turkey,TUR,1960,3041,0.45890194,28217000,GCIP (income) - original
Turkey,TUR,1970,4398,0.45890194,35758000,GCIP (income) - original
Turkey,TUR,1980,6070,0.45890194,45048000,GCIP (income) - original
Turkey,TUR,1990,8606,0.45674592,56561000,GCIP (income) - original
Turkey,TUR,2000,11904,0.38754287,67839000,GCIP (income) - original
Turkey,TUR,2005,14488,0.4649464,72242000,GCIP (income) - original
Turkey,TUR,2010,16528,0.45273518,77210000,GCIP (income) - original
Turkey,TUR,2017,18996,0.45818237,84780000,GCIP (income) - original
Turkmenistan,TKM,1820,461.875650859653,0.4556807,367192.141270028,regional average
Turkmenistan,TKM,1850,551.744166894908,0.29696375,494484.075936537,regional average
Turkmenistan,TKM,1870,678.222293750932,0.55086742,594534.128561961,regional average
Turkmenistan,TKM,1890,910.975109809665,0.2914094,741987.603789031,van Zanden et al. (2014) - original
Turkmenistan,TKM,1910,1418.61268911665,0.3962817,993849.768013694,van Zanden et al. (2014) - original
Turkmenistan,TKM,1929,1458.22030258663,0.4400415,1153351.42088645,van Zanden et al. (2014) - original
Turkmenistan,TKM,1950,2989.71469009273,0.404486325,1204000,regional average
Turkmenistan,TKM,1960,4150.87789165447,0.24600343,1585000,GCIP (income) - original
Turkmenistan,TKM,1970,5865.88755490483,0.24600343,2181000,GCIP (income) - original
Turkmenistan,TKM,1980,6763,0.24600343,2875000,GCIP (income) - original
Turkmenistan,TKM,1990,5796,0.29887475,3658000,GCIP (income) - original
Turkmenistan,TKM,2000,4173,0.39211176,4385000,GCIP (income) - original
Turkmenistan,TKM,2005,8792,0.39211176,4664000,GCIP (income) - original
Turkmenistan,TKM,2010,14397,0.39211176,4940000,GCIP (income) - original
Turkmenistan,TKM,2017,25070,0.39211176,5351000,GCIP (income) - original
Uganda,UGA,1820,676.166401719424,0.5190016,1455235.48157884,regional average
Uganda,UGA,1850,593.068510599023,0.46770565,1874083.87224903,regional average
Uganda,UGA,1870,731.9444382249,0.513095516666667,2218330.184885,regional average
Uganda,UGA,1890,769.422107582158,0.35073254,2698644.7271925,regional average
Uganda,UGA,1910,810.505184665501,0.4104714,3282957.34026692,van Zanden et al. (2014) - original
Uganda,UGA,1929,942.987438125205,0.4542312,4179765.69063204,van Zanden et al. (2014) - original
Uganda,UGA,1950,1095,0.4341246,5522000,van Zanden et al. (2014) - original
Uganda,UGA,1960,1137,0.39874032,7262000,GCIP (income) - original
Uganda,UGA,1970,1382,0.39874032,9743000,GCIP (income) - original
Uganda,UGA,1980,912,0.4995923,12415000,GCIP (income) - original
Uganda,UGA,1990,932,0.56358462,17456000,GCIP (income) - original
Uganda,UGA,2000,1192,0.52708906,24195000,GCIP (income) - original
Uganda,UGA,2005,1451,0.58813216,28200000,GCIP (income) - original
Uganda,UGA,2010,1831,0.58885855,32343000,GCIP (income) - original
Uganda,UGA,2017,1992,0.58251322,40880000,GCIP (income) - original
Ukraine,UKR,1820,578.249465596434,0.4556807,11215524.0823964,van Zanden et al. (2014) - original
Ukraine,UKR,1850,690.761180112255,0.302709,15103531.472231,van Zanden et al. (2014) - original
Ukraine,UKR,1870,849.106633326799,0.55086742,18159462.2739752,regional average
Ukraine,UKR,1890,1140.50366032211,0.3907614,22663284.1605827,van Zanden et al. (2014) - original
Ukraine,UKR,1910,1776.04519277697,0.434,30356167.1251691,van Zanden et al. (2014) - original
Ukraine,UKR,1929,1825.63230844315,0.4195083,35227988.7899494,regional average
Ukraine,UKR,1950,3743.00078086872,0.404486325,36775000,regional average
Ukraine,UKR,1960,5196.72972181552,0.32909768,42644000,GCIP (income) - original
Ukraine,UKR,1970,7343.85183016106,0.32909768,47236000,GCIP (income) - original
Ukraine,UKR,1980,8467,0.32909768,50047000,GCIP (income) - original
Ukraine,UKR,1990,9607,0.24598358,51622000,GCIP (income) - original
Ukraine,UKR,2000,5166,0.34597671,49014000,GCIP (income) - original
Ukraine,UKR,2005,8497,0.45516736,47003000,GCIP (income) - original
Ukraine,UKR,2010,9601,0.42790079,45768000,GCIP (income) - original
Ukraine,UKR,2017,9484,0.4254813,44034000,GCIP (income) - original
United Arab Emirates,ARE,1820,9804.77293565989,0.5771468,25609.2777761967,regional average
United Arab Emirates,ARE,1850,11348.0524122013,0.6309967,29955.8612013341,regional average
United Arab Emirates,ARE,1870,12415.5670631856,0.50372255,33256.1110864959,regional average
United Arab Emirates,ARE,1890,14353.9830179402,0.359815542857143,38510.1001867656,regional average
United Arab Emirates,ARE,1910,16695.5456340152,0.4170863,44594.1442923831,regional average
United Arab Emirates,ARE,1929,20073.4875953479,0.43255035,55547.6505003906,regional average
United Arab Emirates,ARE,1950,25182,0.413117133333333,72000,regional average
United Arab Emirates,ARE,1960,35758,0.551407375,103000,regional average
United Arab Emirates,ARE,1970,39135,0.536578971,249000,regional average
United Arab Emirates,ARE,1980,44168,0.521253823,1000000,regional average
United Arab Emirates,ARE,1990,22254,0.51632674,1826000,regional average
United Arab Emirates,ARE,2000,48888,0.514761829,3130000,regional average
United Arab Emirates,ARE,2005,65599,0.516138441,4583000,regional average
United Arab Emirates,ARE,2010,60112,0.514539179,8540000,regional average
United Arab Emirates,ARE,2017,76643,0.512141274,9476000,regional average
United Kingdom,GBR,1820,3306,0.5927,21239000,van Zanden et al. (2014) - original
United Kingdom,GBR,1850,4332,0.4349139,27181000,van Zanden et al. (2014) - original
United Kingdom,GBR,1870,5829,0.4897,31400000,van Zanden et al. (2014) - original
United Kingdom,GBR,1890,6845,0.3736684,37485000,van Zanden et al. (2014) - original
United Kingdom,GBR,1910,7718,0.4186165,44916000,van Zanden et al. (2014) - original
United Kingdom,GBR,1929,8772,0.4251282,45672000,van Zanden et al. (2014) - original
United Kingdom,GBR,1950,11061,0.3049788,50127000,van Zanden et al. (2014) - original
United Kingdom,GBR,1960,13780,0.36211486,52372000,GCIP (income) - original
United Kingdom,GBR,1970,17162,0.32832774,55632000,GCIP (income) - original
United Kingdom,GBR,1980,20612,0.29158803,56314000,GCIP (income) - original
United Kingdom,GBR,1990,26189,0.35408851,57493000,GCIP (income) - original
United Kingdom,GBR,2000,31946,0.34313883,59145000,GCIP (income) - original
United Kingdom,GBR,2005,35624,0.34389166,60660000,GCIP (income) - original
United Kingdom,GBR,2010,34754,0.34564526,63036000,GCIP (income) - original
United Kingdom,GBR,2017,37783,0.3328827,66342000,GCIP (income) - original
United States,USA,1820,2674,0.5700726,9981000,van Zanden et al. (2014) - original
United States,USA,1850,3632,0.4379735,23580000,van Zanden et al. (2014) - original
United States,USA,1870,4803,0.5134074,40241000,van Zanden et al. (2014) - original
United States,USA,1890,6665,0.4552317,63302000,van Zanden et al. (2014) - original
United States,USA,1910,9637,0.5109048,92767000,van Zanden et al. (2014) - original
United States,USA,1929,11954,0.5427411,122245000,van Zanden et al. (2014) - original
United States,USA,1950,15240,0.3942499,152271000,van Zanden et al. (2014) - original
United States,USA,1960,18057,0.3575783,180671000,GCIP (income) - original
United States,USA,1970,23958,0.3575783,205052000,GCIP (income) - original
United States,USA,1980,29611,0.3511025,227726000,GCIP (income) - original
United States,USA,1990,36982,0.38117071,250132000,GCIP (income) - original
United States,USA,2000,45886,0.40225904,282738000,GCIP (income) - original
United States,USA,2005,49655,0.4076775,296119000,GCIP (income) - original
United States,USA,2010,49267,0.40242609,309957000,GCIP (income) - original
United States,USA,2017,54008,0.40862981,325810000,GCIP (income) - original
Uruguay,URY,1820,1983,0.47762336,55000,regional average
Uruguay,URY,1850,2467,0.42178576,132000,regional average
Uruguay,URY,1870,3677,0.481,343000,van Zanden et al. (2014) - original
Uruguay,URY,1890,3628,0.422064675,686000,regional average
Uruguay,URY,1910,4500,0.4553967,1081000,regional average
Uruguay,URY,1929,5128,0.562,1685000,van Zanden et al. (2014) - original
Uruguay,URY,1950,7015,0.427435761538462,2194000,regional average
Uruguay,URY,1960,7643,0.49819165,2531000,GCIP (income) - original
Uruguay,URY,1970,8030,0.48522054,2824000,GCIP (income) - original
Uruguay,URY,1980,10546,0.44260621,2930000,GCIP (income) - original
Uruguay,URY,1990,10305,0.41844984,3110000,GCIP (income) - original
Uruguay,URY,2000,13050,0.44415903,3246000,GCIP (income) - original
Uruguay,URY,2005,12757,0.45853189,3291000,GCIP (income) - original
Uruguay,URY,2010,16416,0.45303343,3328000,GCIP (income) - original
Uruguay,URY,2017,19918,0.41533078,3387000,GCIP (income) - original
Uzbekistan,UZB,1820,508.998850488984,0.4556807,1919219.38954509,regional average
Uzbekistan,UZB,1850,608.036267317425,0.29696375,2584541.76899388,regional average
Uzbekistan,UZB,1870,747.418417170737,0.55086742,3107477.79986746,regional average
Uzbekistan,UZB,1890,1003.91800878478,0.3596276,3878179.3942229,van Zanden et al. (2014) - original
Uzbekistan,UZB,1910,1563.347681796,0.4010425,5194598.49676925,van Zanden et al. (2014) - original
Uzbekistan,UZB,1929,1606.9962908736,0.4448023,6028272.83358672,van Zanden et al. (2014) - original
Uzbekistan,UZB,1950,3294.74250854075,0.449,6293000,van Zanden et al. (2014) - original
Uzbekistan,UZB,1960,4574.37423133236,0.24600343,8531000,GCIP (income) - original
Uzbekistan,UZB,1970,6464.35900439239,0.24600343,11940000,GCIP (income) - original
Uzbekistan,UZB,1980,7453,0.24600343,15994000,GCIP (income) - original
Uzbekistan,UZB,1990,6790,0.29217594,20530000,GCIP (income) - original
Uzbekistan,UZB,2000,4667,0.46314092,25042000,GCIP (income) - original
Uzbekistan,UZB,2005,5284,0.46092146,26540000,GCIP (income) - original
Uzbekistan,UZB,2010,7003,0.46092146,27866000,GCIP (income) - original
Uzbekistan,UZB,2017,10744,0.46092146,29749000,GCIP (income) - original
Venezuela,VEN,1820,968,0.47762336,718000,regional average
Venezuela,VEN,1850,1884,0.42178576,1324000,regional average
Venezuela,VEN,1870,1769,0.5176308,1653000,regional average
Venezuela,VEN,1890,2673,0.422064675,2224000,regional average
Venezuela,VEN,1910,1674,0.4553967,2805000,regional average
Venezuela,VEN,1929,2942,0.50958666,3259000,regional average
Venezuela,VEN,1950,8462,0.427435761538462,5009000,regional average
Venezuela,VEN,1960,12116,0.46221539,7556000,GCIP (income) - original
Venezuela,VEN,1970,15289,0.46221539,10758000,GCIP (income) - original
Venezuela,VEN,1980,16270,0.4772773,14768000,GCIP (income) - original
Venezuela,VEN,1990,13251,0.4187829,19325000,GCIP (income) - original
Venezuela,VEN,2000,13993,0.43842264,23621000,GCIP (income) - original
Venezuela,VEN,2005,14944,0.47400681,25702000,GCIP (income) - original
Venezuela,VEN,2010,17106,0.43342983,27961000,GCIP (income) - original
Venezuela,VEN,2017,12879,0.43342983,29889000,GCIP (income) - original
Vietnam,VNM,1820,840,0.4928329,6551000,regional average
Vietnam,VNM,1850,818.82150966638,0.358337885714286,8708243.52504047,regional average
Vietnam,VNM,1870,805,0.431349457142857,10528000,regional average
Vietnam,VNM,1890,953.713651631703,0.3698106,13969394.0440707,regional average
Vietnam,VNM,1910,1129.9002848555,0.4040764,18535711.43223,van Zanden et al. (2014) - original
Vietnam,VNM,1929,1110.08356979993,0.4478362,21739473.0233346,van Zanden et al. (2014) - original
Vietnam,VNM,1950,1049,0.391484971428571,25348000,regional average
Vietnam,VNM,1960,1274,0.49354841,31656000,GCIP (income) - original
Vietnam,VNM,1970,1172,0.49354841,42577000,GCIP (income) - original
Vietnam,VNM,1980,1207,0.49354841,53715000,GCIP (income) - original
Vietnam,VNM,1990,1634,0.49354841,67283000,GCIP (income) - original
Vietnam,VNM,2000,2773,0.49167758,79207000,GCIP (income) - original
Vietnam,VNM,2005,3638,0.51018096,84456000,GCIP (income) - original
Vietnam,VNM,2010,4572,0.51090556,89604000,GCIP (income) - original
Vietnam,VNM,2017,6422,0.44181566,96195000,GCIP (income) - original
Yemen,YEM,1820,565.345496885798,0.5771468,2593000,regional average
Yemen,YEM,1850,654.331351859117,0.6309967,2738495.36833735,regional average
Yemen,YEM,1870,715.88449589967,0.50372255,2840000,regional average
Yemen,YEM,1890,827.654012471176,0.359815542857143,3038506.09186469,regional average
Yemen,YEM,1910,962.669059669212,0.4170863,3250887.06700664,regional average
Yemen,YEM,1929,1157.44198190951,0.43255035,3861734.6756949,regional average
Yemen,YEM,1950,1452,0.413117133333333,4777000,regional average
Yemen,YEM,1960,1537,0.551407375,5872000,regional average
Yemen,YEM,1970,1961,0.536578971,7098000,regional average
Yemen,YEM,1980,3650,0.521253823,9133000,regional average
Yemen,YEM,1990,3622,0.51632674,12416000,regional average
Yemen,YEM,2000,4212,0.514761829,18459000,regional average
Yemen,YEM,2005,4486,0.516138441,21320000,regional average
Yemen,YEM,2010,4812,0.514539179,24551000,regional average
Yemen,YEM,2017,2322,0.512141274,29513000,regional average
Zambia,ZMB,1820,469.010231254326,0.5190016,672802.641157332,regional average
Zambia,ZMB,1850,411.370926739905,0.46770565,866449.859806549,regional average
Zambia,ZMB,1870,507.69962743524,0.513095516666667,1025606.11409116,regional average
Zambia,ZMB,1890,507.69962743524,0.35073254,1247671.13156872,regional average
Zambia,ZMB,1910,574.533769083026,0.415156831818182,1517817.83587495,regional average
Zambia,ZMB,1929,542.654698955131,0.4646650375,1932441.47196371,regional average
Zambia,ZMB,1950,1054,0.3992634,2553000,van Zanden et al. (2014) - original
Zambia,ZMB,1960,1530,0.75782992,3254000,GCIP (income) - original
Zambia,ZMB,1970,1710,0.75782992,4252000,GCIP (income) - original
Zambia,ZMB,1980,1452,0.75782992,5700000,GCIP (income) - original
Zambia,ZMB,1990,1285,0.75782992,7978000,GCIP (income) - original
Zambia,ZMB,2000,1429,0.61057657,10475000,GCIP (income) - original
Zambia,ZMB,2005,1970,0.61205304,11932000,GCIP (income) - original
Zambia,ZMB,2010,3032,0.63556184,13684000,GCIP (income) - original
Zambia,ZMB,2017,3498,0.63556184,16758000,GCIP (income) - original
Zimbabwe,ZWE,1820,525.80773867767,0.5190016,751862.881011308,regional average
Zimbabwe,ZWE,1850,461.188269109538,0.46770565,968265.354495921,regional average
Zimbabwe,ZWE,1870,569.182451127512,0.513095516666667,1146123.87132867,regional average
Zimbabwe,ZWE,1890,569.182451127512,0.346092,1394283.48545458,van Zanden et al. (2014) - original
Zimbabwe,ZWE,1910,1322.54205846374,0.3880848,1696174.80836319,van Zanden et al. (2014) - original
Zimbabwe,ZWE,1929,1249.15836320045,0.4646650375,2159520.37583723,regional average
Zimbabwe,ZWE,1950,1117,0.4033257,2853000,van Zanden et al. (2014) - original
Zimbabwe,ZWE,1960,1495,0.5011926,4011000,van Zanden et al. (2014) - original
Zimbabwe,ZWE,1970,2043,0.5068494,5515000,van Zanden et al. (2014) - original
Zimbabwe,ZWE,1980,2064,0.6093014125,7170000,regional average
Zimbabwe,ZWE,1990,2160,0.4617343,10156000,van Zanden et al. (2014) - original
Zimbabwe,ZWE,2000,2211,0.598797426818182,12104000,regional average
Zimbabwe,ZWE,2005,1496,0.591093502954545,12329000,regional average
Zimbabwe,ZWE,2010,1402,0.583979063636364,12782000,regional average
Zimbabwe,ZWE,2017,1582,0.577449558372093,13870000,regional average
